"","SEX","ENGLISH.FREQUENCY.AT.HOME","BOOKS.AT.HOME","HAVE.CALCULATOR","HAVE.COMPUTER","STUDY.DESK","DICTIONARY","INTERNET.CONECTION","ENCYCLOPEDIA","GAME.CONSOLE","VCR.DVD.PLAYER","THREE.OR.MORE.VEHICLES","USUALLY.DO.WELL.IN.MATH","WOULD.LIKE.TO.DO.MORE.MATH.IN.SCHOOL","MATH.HARDER.FOR.ME","ENJOY.LEARNING.MATH","JUST.NOT.GOOD.AT.MATH","LEARN.MATH.QUICK","MATH.IS.BORING","I.LIKE.MATH","PRACTICE.MATH.WO.CALCULATOR","WORK.ON.FRACTIONS.AND.DECIMALS","MEASURE.THINGS.AORUND.SCHOOL","MAKE.TABLES.CHARRTS","LEARN.ABOUT.SHAPE","MEMORIZE.HOW.TO.WORK.PROBLEMS","WORK.WITH.OTHER.STUDENTS","EXPLAIN.MATH.ANSWER","WORK.MATH.ON.OWN","USE.CALCULATOR.IN.MATH","USE.COMPUTER.IN.MATH","THINK.DO.WELL.IN.SCIENCE","WOULD.LIKE.TO.DO.MORE.SCIENCE","SCIENCE.HARDER.FOR.ME","ENJOY.LEARNING.SCIENCE","JUST.NOT.GOOD.AT.SCIENCE","LEARN.SCIENCE.QUICK","SCIENCE.IS.BORING","LIKE.SCIENCE","LOOK.AT.WEATHER.OR.PLANT.AND.WRITE","WATCH.TEACHER.DO.SCIENCE.EXPERIMENT","DESIGN.OR.PLAN.SCIENCE.EXPERIMENT","DO.SCIENCE.EXPERIMENT.IN.CLASS","WORK.WITH.OTHER.STUDENTS.IN.SCIENCE.EXPERIMENT","READ.BOOKS.ABOUT.SCIENCE","MEMORIZE.SCIENCE.FACTS","WRITE.EXPANATION.FOR.SOMETHING.IN.SCIENCE","WORK.SCIENCE.ON.OWN","USE.COMPUTER.IN.SCIENCE","EVER.USE.A.COMPUTER","USE.COMPUTER.FOR.MATH","USE.COMPUTER.FOR.SCIENCE","LIKE.BEING.IN.SCHOOL","MOST.STUDENTS.TRY.BEST","MOST.TEACHERS.WANT.STUDENTS.TO.DO.BEST","SPEND.TIME.ON.TV.VIDEOS","SPEND.TIME.ON.COMPUTER.GAMES","SPEND.TIME.ON.HANGING.OUT","SPEND.TIME.ON.CHORES","SPEND.TIME.TO.PLAY.SPORTS","SPEND.TIME.TO.READ.BOOK.ENJOYMENT","SPEND.TIME.ON.INTERNET","SPEND.TIME.ON.HW","OFTEN.IN.MATH.HW","MINUTES.IN.MATH.HW","OFTEN.HW.IN.SCIENCE","MINUTES.ON.SCIENCE.HW","BORN.IN.USA","PARENTS.BORN.IN.COUNTRY","COMPUTER.USE","RACE","LANGUAGE.AT.HOME","AGE.OF.STUDENT","EXCELLENCE"
"73",1,1,4,1,1,1,1,1,1,1,1,1,3,4,2,3,4,4,3,2,2,1,3,1,3,3,3,1,2,3,3,1,1,3,1,4,1,4,1,2,2,2,3,2,1,1,2,1,3,1,2,3,1,1,1,4,4,2,2,4,2,4,2,1,3,3,2,1,1,1,1,9,10,3
"74",2,1,4,1,1,1,1,1,1,1,1,1,1,2,4,1,4,2,3,1,2,3,3,3,3,2,3,2,1,4,4,1,2,4,1,4,2,3,1,2,3,4,4,3,3,1,3,1,4,1,3,3,2,1,1,2,3,2,2,3,3,2,3,1,2,2,2,1,1,1,1,9,10.16666667,3
"75",1,1,5,1,1,1,1,1,1,1,1,2,1,3,3,2,4,2,3,2,1,3,3,3,3,1,2,2,1,4,3,2,3,3,2,4,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,3,4,5,2,3,4,5,2,2,3,4,2,1,1,9,1,9,10.41666667,3
"76",1,1,3,1,1,1,2,1,2,1,1,2,2,4,2,2,4,2,4,2,1,1,3,3,3,3,3,2,2,4,4,2,3,2,2,3,2,3,2,2,2,4,2,4,2,1,2,2,3,1,5,3,3,1,1,1,1,2,1,2,1,1,2,2,3,3,3,1,1,1,1,9,9.583333333,2
"77",1,1,2,1,1,1,1,1,1,1,1,2,2,2,3,3,3,2,2,2,1,2,2,2,3,1,3,3,1,4,3,2,1,3,2,4,1,2,2,2,3,3,4,3,3,2,1,1,3,1,3,3,2,1,1,2,2,2,2,3,2,2,3,2,2,3,2,1,1,1,1,2,10.41666667,2
"78",1,1,4,1,1,1,1,1,2,1,1,1,2,4,3,4,1,4,3,4,3,2,4,3,2,3,4,2,1,4,1,2,4,4,2,3,1,3,3,4,4,4,3,2,3,1,2,1,4,1,5,4,3,1,1,5,4,4,2,4,3,4,2,1,2,3,3,1,1,1,1,9,10.41666667,3
"79",1,1,3,1,1,1,1,1,2,1,1,1,1,2,4,2,4,1,4,1,2,1,1,2,3,3,3,2,1,4,4,2,1,4,1,4,2,3,2,2,3,3,2,4,1,3,2,1,4,1,5,5,2,2,1,2,2,1,1,3,1,3,2,1,3,3,2,1,1,2,1,9,10.41666667,3
"80",2,1,3,1,1,1,1,1,1,1,1,2,2,3,3,4,2,2,3,4,1,2,3,1,2,1,3,2,1,4,4,1,3,4,3,4,1,3,2,2,3,2,3,2,1,1,2,1,4,1,4,4,2,1,1,3,1,3,2,3,1,1,3,1,3,3,2,2,1,1,4,9,10.08333333,3
"81",1,1,3,1,1,1,1,1,1,1,1,1,3,2,3,4,2,3,3,4,3,3,3,3,2,2,2,4,3,2,3,2,1,3,1,4,2,4,1,3,3,3,3,3,3,3,3,1,4,1,4,5,3,1,1,4,2,5,2,3,2,3,3,2,4,3,2,1,1,1,1,9,9.833333333,2
"82",1,3,5,1,1,1,1,2,1,1,1,1,1,2,2,1,4,3,4,1,4,1,9,2,1,1,2,1,2,4,4,1,2,4,1,4,1,4,1,1,1,3,2,1,1,1,1,1,4,2,6,6,1,1,1,1,1,2,2,3,3,1,3,1,2,2,2,1,1,5,1,2,10.16666667,2
"83",2,1,4,1,1,1,1,1,1,1,1,2,1,2,4,1,4,1,4,1,3,3,3,3,2,2,2,2,1,4,4,1,4,4,4,4,1,1,4,3,3,3,3,3,1,1,3,2,3,1,4,3,1,1,1,2,2,1,1,3,2,2,2,2,2,3,2,1,1,1,1,9,10.5,3
"84",1,1,5,1,1,1,1,1,2,1,1,1,2,4,2,3,3,2,3,2,1,1,3,2,3,1,3,2,1,4,3,1,2,4,1,4,1,4,2,4,3,3,2,2,3,1,1,1,2,1,3,4,2,1,1,1,2,2,4,3,2,2,2,1,3,3,2,1,1,1,1,9,9.916666667,2
"85",2,1,5,1,1,1,1,1,2,1,1,9,1,2,4,2,4,2,3,1,4,3,3,3,3,3,3,2,2,4,3,1,1,4,1,4,1,4,1,3,2,4,4,4,1,3,2,2,2,1,3,3,1,1,1,1,2,4,2,3,4,2,2,1,3,4,4,1,1,2,1,9,10.25,3
"86",1,1,3,1,1,1,2,1,2,1,1,2,2,3,2,2,4,2,2,3,1,1,4,4,1,2,1,2,1,4,4,2,1,4,1,3,1,3,2,3,1,4,3,4,3,1,1,1,1,1,3,9,2,1,1,2,1,4,2,2,1,2,2,1,2,4,2,1,1,2,1,9,9.5,2
"87",2,1,4,1,1,1,1,1,1,1,1,1,1,3,4,3,4,1,2,4,4,2,3,3,1,1,1,1,1,4,3,2,3,2,2,2,3,3,2,4,1,1,2,3,3,3,2,1,2,1,3,2,2,1,1,3,3,4,2,5,1,3,4,1,2,3,3,1,1,1,3,1,10.25,2
"88",1,1,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,2,3,2,3,1,2,1,4,3,2,1,2,1,4,2,4,1,3,2,3,3,3,2,2,3,2,3,1,3,3,9,9,9,3,3,4,2,3,1,3,3,2,2,4,3,1,1,1,1,9,9.416666667,2
"89",1,1,3,1,1,1,1,1,1,1,1,1,1,3,4,1,4,1,3,2,1,2,3,3,2,1,1,1,1,4,4,2,1,2,1,4,2,4,1,2,2,4,4,2,1,2,1,1,3,1,5,3,1,1,1,4,1,5,1,5,3,3,4,1,2,4,3,1,1,2,1,9,10.33333333,3
"90",1,1,5,1,1,1,1,1,1,1,1,1,2,4,2,2,2,3,1,4,1,1,1,2,2,1,1,1,2,4,4,2,2,3,1,4,1,1,2,1,1,2,1,4,3,2,1,2,4,2,6,6,1,1,1,2,1,2,3,5,2,1,4,1,5,3,5,1,1,5,1,9,10.58333333,1
"91",1,1,3,1,1,1,1,1,2,1,1,2,2,3,4,3,4,1,3,3,1,2,4,3,3,2,3,2,1,4,3,1,2,4,1,4,1,4,1,4,3,4,4,4,3,4,2,2,4,1,3,3,3,1,1,3,2,4,2,3,3,2,2,2,2,4,3,1,1,2,1,9,9.916666667,3
"92",1,1,3,1,1,1,1,1,1,1,1,1,2,2,4,2,3,1,4,2,1,2,3,2,1,1,3,2,1,3,4,1,2,4,1,4,2,4,1,2,1,4,4,3,2,3,3,2,3,1,3,5,2,1,1,1,2,3,2,3,3,3,2,1,3,4,3,1,1,2,1,9,10.08333333,2
"93",1,2,5,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,3,2,2,3,1,1,1,1,4,3,2,2,2,2,1,2,2,1,1,1,3,3,4,1,2,2,2,1,1,4,2,1,1,1,2,2,5,2,3,5,2,3,1,2,4,4,1,2,1,3,1,9.833333333,3
"94",1,1,2,1,1,1,1,1,2,1,1,2,1,2,2,1,4,2,4,1,2,3,3,2,2,2,1,2,3,3,3,2,2,3,1,4,2,4,1,1,2,3,1,2,3,1,1,1,2,1,2,3,2,3,1,2,3,4,2,3,2,2,2,2,3,3,3,1,1,1,1,9,10.33333333,3
"95",1,1,5,1,1,1,1,1,1,1,1,1,1,3,4,2,4,1,4,1,1,1,3,3,3,2,1,1,1,4,1,2,4,4,4,3,1,2,3,4,1,4,1,1,4,3,4,1,3,1,2,5,3,1,1,5,5,5,3,5,1,5,2,1,2,1,3,1,3,1,1,9,9.416666667,1
"96",1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,2,4,2,2,2,1,3,3,3,3,1,3,1,1,4,9,2,2,4,1,4,2,2,1,2,1,4,2,2,3,1,1,1,4,1,3,3,2,1,1,2,2,3,1,2,1,2,2,2,2,3,2,1,1,2,3,1,10,2
"97",2,1,5,1,1,2,1,1,1,1,1,2,1,2,4,3,4,2,2,3,3,3,4,3,3,2,1,3,2,4,4,2,3,4,2,4,3,2,2,2,3,4,4,4,1,2,3,2,3,1,4,3,2,1,1,2,1,4,2,4,2,2,3,1,2,3,3,1,1,1,3,1,10.66666667,3
"98",2,1,3,1,1,1,1,1,1,1,1,1,1,4,3,2,4,1,4,4,2,3,1,2,1,1,1,1,1,4,4,1,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,4,1,5,5,3,1,1,2,1,4,1,5,1,3,2,2,3,3,4,1,1,2,1,9,10.41666667,3
"99",1,1,3,1,1,1,1,1,1,1,1,2,2,2,3,2,4,2,3,2,4,1,3,1,3,1,3,1,2,4,3,3,3,1,2,3,4,3,3,2,1,3,2,4,1,2,2,1,1,1,3,1,2,1,1,1,2,2,4,3,2,2,4,1,2,4,4,1,1,1,3,1,9.916666667,2
"100",2,1,3,1,1,2,1,1,2,1,1,2,2,4,4,3,4,3,4,4,1,1,3,3,3,3,3,3,2,4,3,1,1,4,1,4,2,4,1,3,2,4,4,4,2,1,2,2,4,1,4,4,4,1,1,3,2,3,1,5,2,3,3,2,3,3,4,1,1,1,1,9,10.16666667,3
"101",1,1,3,1,1,1,1,1,1,1,1,1,2,3,2,3,4,1,2,3,1,2,3,3,2,1,1,2,2,4,3,2,2,3,2,4,2,4,1,1,2,3,3,3,1,2,1,1,4,1,2,2,2,1,1,3,4,2,1,5,2,5,2,1,2,4,4,1,1,1,1,9,10.66666667,3
"102",1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,2,2,3,2,2,3,2,2,1,2,4,2,1,1,1,1,9,9.416666667,2
"103",2,1,2,1,1,1,1,1,2,1,1,2,2,4,4,4,4,2,4,4,1,1,9,3,3,1,2,2,1,3,4,2,2,2,2,4,4,4,1,3,3,4,4,4,4,2,1,2,2,1,4,3,2,2,1,2,1,3,2,5,2,2,2,2,2,4,3,1,1,1,3,1,9.666666667,1
"104",2,1,3,1,1,1,1,1,1,1,1,1,2,4,2,2,2,3,1,3,2,2,3,3,3,3,3,4,3,4,4,1,1,3,1,4,2,4,1,4,1,3,3,3,2,2,2,3,1,1,2,2,3,2,1,4,3,5,2,3,2,4,2,1,3,4,3,1,2,1,1,9,10.58333333,2
"105",2,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,4,1,2,1,3,1,3,1,2,2,1,4,3,1,1,4,1,4,2,4,1,2,1,3,2,2,1,1,1,1,2,1,3,3,1,2,2,3,2,2,2,4,3,2,2,1,2,3,3,1,1,1,1,9,10.41666667,3
"106",1,1,3,1,1,1,1,1,1,1,1,2,2,3,2,2,3,3,3,3,2,2,2,1,2,9,2,3,2,4,3,1,2,4,1,4,3,4,1,4,1,2,1,1,2,2,1,1,4,1,2,5,2,2,1,2,2,3,2,4,1,2,2,1,2,4,3,1,1,1,1,9,10.16666667,1
"107",1,2,9,1,1,1,1,2,1,1,1,2,1,1,4,1,4,1,4,1,1,1,1,1,4,1,3,3,1,4,4,1,1,4,1,4,1,4,1,3,3,4,3,4,1,1,1,1,4,2,6,6,1,2,1,4,1,2,1,3,5,1,2,2,2,3,3,1,1,5,1,2,9.916666667,3
"108",2,1,3,1,1,1,1,1,1,1,1,1,3,4,2,4,2,3,1,4,4,4,4,4,4,3,3,2,4,4,4,3,3,1,2,2,4,2,2,4,3,4,4,4,3,2,3,4,4,1,5,5,4,1,1,4,4,4,2,3,1,4,2,1,3,4,4,1,1,1,1,9,9.833333333,2
"109",1,1,1,1,1,1,1,2,1,1,1,1,2,2,4,2,3,2,4,2,1,3,4,4,3,2,3,1,1,4,4,2,2,4,2,4,2,4,1,4,3,3,1,1,4,3,4,3,1,1,1,1,2,1,1,5,1,2,1,1,1,2,2,2,2,3,2,1,1,2,1,9,9.833333333,1
"110",2,1,3,1,1,1,2,1,2,1,1,2,1,4,4,2,4,2,3,2,1,2,3,2,3,3,3,2,2,3,4,1,1,4,1,4,1,4,1,3,3,3,3,3,2,1,2,1,4,1,5,4,4,2,2,2,3,4,3,5,3,2,3,2,2,2,3,1,1,2,1,9,9.916666667,3
"111",1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,4,2,4,1,1,1,4,3,3,1,3,1,3,4,4,2,2,4,1,4,2,4,1,4,1,2,3,3,2,2,4,1,4,1,9,4,1,1,1,4,3,5,5,1,4,3,5,1,3,3,3,1,1,1,1,9,9.75,2
"112",2,1,3,1,1,1,1,1,1,1,1,2,2,3,2,3,2,2,4,3,1,2,3,3,4,1,3,3,2,3,4,1,2,4,1,4,2,4,2,3,2,2,2,2,1,2,4,1,3,1,5,4,4,2,1,1,1,2,3,5,1,5,3,2,3,3,2,1,1,1,5,9,10,1
"113",2,1,5,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,4,1,1,1,1,2,3,2,1,1,1,1,1,1,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,5,5,5,1,3,2,5,1,1,2,3,99,1,1,2,1,9,10.16666667,1
"114",2,1,3,1,1,1,1,1,1,1,1,1,2,4,1,2,2,4,1,2,3,2,4,3,1,3,3,3,3,1,4,2,2,2,2,2,2,2,2,4,3,3,3,3,2,3,3,1,4,1,5,4,4,1,1,5,5,2,2,3,2,5,3,1,4,2,4,1,1,2,1,2,10.08333333,2
"115",1,1,5,1,1,1,1,1,1,1,1,1,2,1,4,1,4,1,4,1,3,1,3,3,3,1,3,1,1,3,4,1,1,4,1,4,1,4,1,3,3,3,3,9,1,1,1,1,4,1,5,4,4,3,1,5,5,3,1,5,2,5,2,3,2,4,2,2,1,2,1,9,9.5,2
"116",2,2,4,1,1,2,1,1,1,1,1,1,1,1,4,1,4,1,4,1,1,2,4,3,3,1,3,1,1,3,4,2,2,1,2,1,3,2,2,4,3,3,3,4,2,3,3,1,4,1,5,5,2,3,1,5,4,4,1,5,1,5,1,2,2,3,2,2,1,2,3,1,10.33333333,1
"117",1,1,5,1,1,1,1,1,2,1,1,2,1,1,4,1,4,1,4,1,1,1,3,3,3,1,2,1,1,3,4,1,1,4,1,4,1,4,1,4,3,4,3,4,1,1,1,1,4,1,5,4,2,1,1,4,1,4,2,1,3,2,3,2,2,3,2,1,1,2,1,9,9.916666667,3
"118",1,1,2,1,1,1,1,1,2,1,1,2,1,2,3,3,4,1,3,2,4,2,3,3,3,2,3,1,2,2,2,2,1,2,1,4,2,4,1,3,1,2,1,2,2,1,2,1,2,1,4,3,2,2,1,3,2,3,1,2,2,2,2,2,3,4,3,1,1,2,1,9,9.583333333,2
"119",1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,4,1,3,1,1,1,1,1,1,4,3,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,9,99,9,99,2,1,1,1,9,10.91666667,1
"120",2,9,3,1,1,1,1,1,1,1,1,1,2,3,2,2,3,1,4,1,3,3,3,4,4,3,3,1,3,3,4,1,1,3,1,4,1,4,1,1,1,2,2,4,3,3,2,1,4,1,5,5,3,2,1,4,1,3,1,5,1,1,2,1,99,4,2,1,1,2,1,2,9.416666667,1
"121",1,1,4,1,1,2,1,1,1,1,1,2,2,1,2,1,4,2,4,1,3,2,4,2,3,1,1,1,1,2,1,2,1,4,1,4,2,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,3,4,1,5,1,5,2,1,3,2,3,1,1,2,1,9,10.08333333,1
"122",1,1,9,1,1,1,1,1,2,1,1,2,1,1,4,1,4,1,4,1,1,1,1,1,1,1,1,3,2,4,4,1,1,4,1,4,1,4,1,1,1,1,1,4,2,1,2,1,4,1,5,5,2,1,1,1,1,2,1,1,2,9,9,1,2,3,2,1,1,2,1,9,10.08333333,1
"123",2,2,1,1,1,2,1,9,2,1,1,2,3,4,2,1,2,4,4,1,4,3,4,3,3,1,3,2,1,4,4,1,1,4,1,4,1,4,1,4,3,4,4,3,3,1,1,1,4,1,5,5,2,3,1,2,1,1,2,1,1,1,1,2,2,4,99,1,1,2,1,2,9.666666667,1
"124",2,1,3,1,1,1,1,1,2,1,1,1,2,1,4,1,4,1,4,1,1,1,3,2,1,1,3,1,1,4,4,1,1,4,1,4,1,4,1,2,2,3,2,2,1,1,1,1,4,1,5,5,1,1,1,2,2,2,3,5,2,2,3,1,3,2,2,1,1,2,1,9,10.08333333,1
"125",1,1,4,1,1,1,1,1,1,1,1,1,1,2,4,1,4,1,4,1,1,2,3,2,3,1,2,1,1,4,3,1,2,4,1,4,1,4,1,3,2,2,2,3,1,1,1,1,3,1,4,3,2,1,1,2,1,2,2,3,2,1,2,2,2,2,2,1,1,2,1,9,9.833333333,2
"126",2,2,3,1,1,1,1,1,1,1,1,1,1,2,4,2,4,2,4,1,3,1,1,3,2,1,3,1,1,3,1,2,1,4,1,4,2,4,1,3,3,2,2,4,3,1,1,3,3,1,3,3,2,1,1,3,2,3,2,2,3,4,2,2,3,1,3,1,1,1,1,1,9.5,2
"127",2,1,4,1,1,2,1,1,2,1,1,1,1,2,4,1,4,2,4,1,1,1,4,3,3,1,2,1,1,4,4,1,2,4,1,4,2,4,1,3,3,3,3,3,3,1,2,1,4,1,4,4,1,1,1,4,3,4,1,3,1,4,3,2,2,1,3,1,1,2,5,9,10.08333333,3
"128",1,1,4,2,1,1,1,1,2,2,1,2,2,3,3,2,2,2,4,1,1,3,4,3,3,2,3,2,1,4,4,1,1,4,1,4,2,4,1,4,3,3,3,3,2,2,2,2,4,1,9,3,2,2,1,2,2,4,1,3,2,2,2,1,2,1,2,1,1,2,1,9,10.33333333,2
"129",2,1,3,1,1,1,1,1,1,1,1,1,1,2,4,1,4,1,4,1,1,1,4,3,3,1,3,2,1,4,4,2,2,3,1,4,2,4,1,4,3,3,3,4,4,1,2,1,3,1,2,4,3,2,1,3,2,3,1,5,1,2,2,2,2,1,2,1,1,1,1,9,9.5,3
"130",2,1,3,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,2,4,2,4,3,3,2,1,3,2,4,2,2,2,3,1,4,2,3,1,3,3,3,3,3,4,2,2,1,4,1,4,4,2,1,1,1,2,3,1,2,3,2,1,2,2,1,3,1,1,1,1,9,10,2
"131",2,1,2,1,1,1,1,1,1,1,1,2,1,2,4,1,4,2,4,1,2,2,4,3,2,1,3,2,2,3,4,1,2,4,1,4,1,4,1,3,3,2,2,3,1,1,1,1,2,1,3,3,1,2,1,2,3,3,2,3,2,3,3,2,3,3,2,1,1,2,1,9,10.25,2
"132",2,1,3,1,1,2,1,1,2,1,1,2,1,1,1,2,3,3,2,2,4,3,4,3,3,2,3,2,2,4,4,2,1,4,1,4,2,4,1,3,2,3,2,4,2,1,1,2,4,1,2,2,1,1,1,4,3,2,1,3,2,5,3,2,3,2,3,1,3,1,1,9,9.75,2
"133",1,1,4,1,1,1,1,1,2,1,1,1,1,1,4,1,4,1,4,1,3,4,4,3,3,1,3,2,1,4,4,1,1,4,1,4,1,4,1,4,3,4,4,4,2,1,3,1,4,1,5,5,1,1,1,2,2,1,1,3,2,3,3,2,2,3,3,1,1,1,1,9,9.75,2
"134",1,1,5,1,1,1,1,1,1,2,1,2,1,1,4,1,4,1,4,1,1,1,2,1,2,1,1,1,1,4,3,1,2,4,1,4,1,4,1,3,2,3,1,2,1,1,1,1,4,1,5,5,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,9,9.916666667,2
"135",2,1,5,1,1,1,1,1,1,1,1,1,1,2,4,2,4,1,3,2,1,1,2,2,2,2,3,1,2,3,3,1,2,4,1,4,1,2,1,2,3,3,2,2,1,1,1,1,4,1,4,4,2,1,1,3,4,3,2,5,2,4,2,1,2,4,2,1,1,1,1,9,10.16666667,3
"136",1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,1,2,2,2,2,1,3,2,1,4,4,2,3,3,2,4,2,3,2,3,3,3,3,3,2,2,2,1,4,1,5,5,2,2,1,3,4,9,2,3,3,4,2,1,2,4,3,1,1,2,1,9,9.916666667,2
"137",2,1,4,1,1,1,1,1,1,1,1,1,1,2,9,1,4,1,2,9,2,3,3,3,2,1,3,2,1,3,4,1,2,4,1,4,2,3,1,3,2,2,3,2,1,1,1,3,4,1,2,2,2,1,1,2,2,3,2,2,2,2,2,1,2,4,2,1,1,1,1,9,10,2
"138",2,9,3,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,1,1,3,3,1,1,2,3,2,3,4,2,2,3,3,2,4,3,3,2,1,1,3,2,1,2,3,2,2,2,6,6,1,1,1,2,2,3,3,2,1,1,2,3,2,5,96,1,1,5,1,9,9.916666667,2
"139",1,1,4,1,1,1,1,2,1,1,1,2,2,3,3,1,4,2,2,1,3,2,3,3,3,2,3,3,2,3,4,2,2,3,2,3,2,4,1,2,3,2,2,2,1,2,2,2,4,1,5,3,2,1,1,1,1,1,2,2,2,1,1,2,3,4,4,1,3,1,1,9,10,3
"140",2,1,4,1,1,1,1,1,2,1,1,2,2,4,4,3,4,2,2,3,2,2,3,4,3,2,4,3,1,3,4,1,2,4,2,4,1,3,2,3,4,3,3,4,2,2,2,3,4,1,4,5,2,1,1,3,1,4,1,4,2,2,3,2,3,5,96,1,1,2,1,9,10,3
"141",1,1,2,1,1,1,1,1,1,1,1,1,2,3,2,9,2,1,2,1,1,1,2,2,3,2,1,2,1,4,4,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,2,2,1,2,3,1,9.75,2
"142",1,1,4,1,1,1,1,1,1,1,1,1,2,1,4,1,2,1,1,3,1,3,3,3,3,2,3,3,1,4,4,1,1,4,1,4,1,4,1,3,3,3,2,4,3,2,3,2,4,1,3,5,1,1,1,4,2,1,1,2,1,4,2,1,2,5,96,1,1,2,7,9,9.583333333,2
"143",2,1,2,1,1,2,1,1,2,1,1,1,1,1,3,1,4,2,4,1,2,1,1,2,3,1,3,2,2,3,3,2,2,2,1,3,3,4,2,2,2,2,2,2,1,1,1,2,3,1,5,5,1,1,1,3,1,1,1,4,2,1,2,1,2,5,96,1,1,2,1,9,9.916666667,2
"144",1,1,3,1,1,1,1,1,2,1,1,2,2,3,9,4,9,3,2,4,1,3,3,3,4,2,4,3,1,4,4,2,3,3,2,4,3,3,3,4,3,3,3,4,2,1,2,1,4,1,5,5,3,2,1,5,2,3,3,2,1,2,2,1,3,5,96,1,1,2,5,9,9.416666667,2
"145",2,1,4,1,1,1,1,1,2,1,1,2,1,1,4,1,4,1,4,1,1,1,3,3,3,1,3,3,1,4,4,1,2,4,1,4,1,4,1,3,3,3,3,3,2,1,1,1,4,1,2,9,1,1,1,3,3,5,3,4,2,5,2,1,2,5,96,1,1,2,1,9,10.25,3
"146",1,1,2,1,1,2,1,1,2,1,1,1,1,2,4,2,4,1,3,2,3,3,3,3,3,3,3,3,3,3,3,1,2,4,2,4,2,3,2,4,2,2,2,2,2,2,2,2,3,1,3,3,2,1,1,5,3,2,1,4,1,3,2,1,2,5,96,1,1,1,1,9,10.08333333,2
"147",2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,4,1,1,1,2,1,1,1,3,1,1,3,4,1,2,4,1,4,1,4,1,2,1,2,3,2,1,1,1,1,4,1,2,2,9,9,9,9,9,9,9,9,9,9,9,2,2,5,96,1,1,1,1,9,10,3
"148",1,1,3,1,1,1,1,1,2,1,1,9,1,3,4,1,4,1,2,2,4,3,2,4,2,2,3,3,2,4,4,2,4,2,3,3,2,2,1,1,2,3,2,2,2,2,1,2,4,2,6,6,1,1,1,3,1,5,2,3,2,2,2,1,2,5,96,1,1,5,1,9,10.16666667,1
"149",1,1,4,1,1,1,1,1,1,2,1,2,3,4,9,4,1,4,1,4,2,2,4,3,2,3,3,3,1,3,4,1,1,4,1,1,1,4,1,4,2,4,2,1,2,1,1,1,4,1,5,5,4,1,1,2,1,2,2,3,4,2,2,1,2,5,96,1,1,2,1,9,10,1
"150",2,1,5,1,1,1,1,1,1,1,1,1,1,3,4,2,4,1,1,4,1,2,2,3,3,1,3,2,1,3,3,1,3,4,2,4,1,2,3,4,3,4,4,4,2,1,1,1,4,1,4,4,1,1,1,2,3,3,2,4,3,2,2,1,3,4,2,1,1,1,1,9,9.916666667,3
"151",2,2,5,1,1,1,1,1,1,2,1,2,1,1,4,1,4,1,4,1,1,2,3,9,2,1,3,1,9,4,4,1,1,4,1,4,1,4,1,3,3,2,2,3,1,1,1,1,4,1,5,5,1,1,1,1,1,2,3,3,5,1,3,1,4,2,4,1,1,2,1,2,9.666666667,3
"152",1,1,5,1,2,1,1,2,1,1,1,2,1,3,3,2,3,2,2,2,3,3,4,3,2,1,2,2,3,3,4,2,2,3,2,4,2,3,1,3,3,2,9,3,2,1,1,1,4,1,3,4,1,1,1,3,3,4,3,4,5,2,2,1,3,3,3,1,1,4,1,9,9.916666667,2
"153",1,1,3,1,1,1,1,1,1,1,1,2,2,4,3,3,3,3,1,4,2,3,4,3,3,1,3,3,1,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,3,1,2,1,4,1,5,5,2,3,1,3,2,1,2,3,3,2,2,1,3,3,2,1,1,2,1,9,10.08333333,3
